date,family,holiday_type,unit_sales,onpromotion,perishable,day,month,dayofweek,is_weekend,lag_7,lag_14,rolling_7
2016-04-21,PRODUCE,holiday,35973.902,0.010966415352981495,1.0,21,4,3,0,16826.026,17334.251,24386.739428571425
2016-04-21,HARDWARE,holiday,24.0,0.0,0.0,21,4,3,0,11.0,12.0,11.857142857142858
2016-04-21,CELEBRATION,holiday,202.0,0.0,0.0,21,4,3,0,124.0,125.0,144.42857142857142
2016-04-21,HOME CARE,holiday,8056.0,0.03735144312393888,0.0,21,4,3,0,2006.0,2219.0,4685.428571428572
2016-04-21,SEAFOOD,holiday,387.92199999999997,0.0,1.0,21,4,3,0,175.517,129.249,265.1167142857143
2016-04-21,DELI,holiday,4998.838,0.02729044834307992,1.0,21,4,3,0,2282.244,2331.747,3149.051
2016-04-21,MAGAZINES,holiday,118.0,0.0,0.0,21,4,3,0,35.0,23.0,70.0
2016-04-21,HOME AND KITCHEN I,holiday,894.0,0.0,0.0,21,4,3,0,180.0,258.0,288.57142857142856
2016-04-21,BEAUTY,holiday,58.0,0.0,0.0,21,4,3,0,29.0,37.0,59.714285714285715
2016-04-21,DAIRY,holiday,14908.0,0.16730621642363777,1.0,21,4,3,0,6803.0,7267.0,9363.0
2016-04-22,LAWN AND GARDEN,holiday,93.0,0.0,0.0,22,4,4,0,64.0,36.0,59.0
2016-04-22,PRODUCE,holiday,21716.924,0.009345794392523364,1.0,22,4,4,0,20198.325,20916.377,27122.150285714288
2016-04-22,PLAYERS AND ELECTRONICS,holiday,108.0,0.0,0.0,22,4,4,0,69.0,67.0,224.28571428571428
2016-04-22,PERSONAL CARE,holiday,4058.0,0.03560371517027864,0.0,22,4,4,0,2440.0,2412.0,6100.0
2016-04-22,BEAUTY,holiday,50.0,0.0,0.0,22,4,4,0,41.0,34.0,63.857142857142854
2016-04-22,PREPARED FOODS,holiday,1159.154,0.02564102564102564,1.0,22,4,4,0,1129.893,1243.107,1287.0782857142858
2016-04-22,GROCERY II,holiday,223.0,0.0,0.0,22,4,4,0,221.0,231.0,219.28571428571428
2016-04-22,LINGERIE,holiday,73.0,0.0,0.0,22,4,4,0,44.0,48.0,56.42857142857143
2016-04-22,EGGS,holiday,1766.0,0.6390243902439025,1.0,22,4,4,0,1691.0,2146.0,2348.714285714286
2016-04-22,HOME APPLIANCES,holiday,3.0,0.0,0.0,22,4,4,0,3.0,2.0,2.4285714285714284
2016-04-22,HOME AND KITCHEN I,holiday,225.0,0.0,0.0,22,4,4,0,349.0,262.0,390.57142857142856
2016-04-22,DELI,holiday,2994.228,1.0,1.0,22,4,4,0,3163.357,3180.716,3537.1358571428573
2016-04-22,MAGAZINES,holiday,58.0,0.0,0.0,22,4,4,0,80.0,63.0,81.85714285714286
2016-04-22,HARDWARE,holiday,7.0,0.0,0.0,22,4,4,0,13.0,16.0,13.714285714285714
2016-04-22,HOME AND KITCHEN II,holiday,263.0,0.08823529411764706,0.0,22,4,4,0,214.0,182.0,383.7142857142857
2016-04-22,GROCERY I,holiday,60464.203,0.05858555588852263,0.0,22,4,4,0,38026.963,38151.872,83043.72928571429
2016-04-22,LADIESWEAR,holiday,62.0,0.0,0.0,22,4,4,0,65.0,97.0,133.85714285714286
2016-04-22,MEATS,holiday,4915.347,0.740983606557377,1.0,22,4,4,0,4653.091,4271.641,3882.1234285714286
2016-04-22,POULTRY,holiday,4807.263,1.0,1.0,22,4,4,0,5302.881,5046.192,4711.996714285714
2016-04-22,CELEBRATION,holiday,230.0,0.0,0.0,22,4,4,0,246.0,155.0,155.57142857142858
2016-04-22,PET SUPPLIES,holiday,45.0,0.0,0.0,22,4,4,0,55.0,68.0,78.28571428571429
2016-04-22,DAIRY,holiday,8117.0,0.16480238627889635,1.0,22,4,4,0,8321.0,8419.0,10520.857142857143
2016-04-22,BREAD/BAKERY,holiday,5153.941,0.023876404494382022,1.0,22,4,4,0,5080.528,4701.421,6643.108000000001
2016-04-22,"LIQUOR,WINE,BEER",holiday,1333.0,0.0,0.0,22,4,4,0,536.0,554.0,891.1428571428571
2016-04-22,SCHOOL AND OFFICE SUPPLIES,holiday,25.0,0.4666666666666667,0.0,22,4,4,0,37.0,17.0,83.0
2016-04-22,AUTOMOTIVE,holiday,43.0,0.0,0.0,22,4,4,0,74.0,59.0,77.57142857142857
2016-04-22,BABY CARE,holiday,2.0,0.0,0.0,22,4,4,0,5.0,6.0,4.0
2016-04-22,FROZEN FOODS,holiday,1290.459,0.06912442396313365,0.0,22,4,4,0,1552.377,1525.905,1540.5364285714284
2016-04-22,HOME CARE,holiday,3322.0,0.03131115459882583,0.0,22,4,4,0,2407.0,2407.0,5549.714285714285
2016-04-22,CLEANING,holiday,12086.0,0.026777875329236173,0.0,22,4,4,0,9973.0,10360.0,16524.428571428572
2016-04-22,BEVERAGES,holiday,38560.0,0.08739255014326648,0.0,22,4,4,0,26933.0,34161.0,51377.57142857143
2016-04-22,SEAFOOD,holiday,371.358,0.7435897435897436,1.0,22,4,4,0,359.279,236.11,295.46028571428576
2016-04-23,LINGERIE,holiday,57.0,0.0,0.0,23,4,5,1,58.0,64.0,60.57142857142857
2016-04-23,CELEBRATION,holiday,243.0,0.0,0.0,23,4,5,1,205.0,221.0,153.28571428571428
2016-04-23,AUTOMOTIVE,holiday,96.0,0.0,0.0,23,4,5,1,81.0,105.0,73.14285714285714
2016-04-23,BEVERAGES,holiday,44424.0,0.07949652202716131,0.0,23,4,5,1,36727.0,43418.0,53038.57142857143
2016-04-23,FROZEN FOODS,holiday,1951.344,0.34552845528455284,0.0,23,4,5,1,1711.988,2156.156,1503.1195714285716
2016-04-23,DAIRY,holiday,11254.0,0.15041782729805014,1.0,23,4,5,1,10301.0,10900.0,10491.714285714286
2016-04-23,POULTRY,holiday,4800.88,0.011583011583011582,1.0,23,4,5,1,4382.244,4552.297,4641.194142857143
2016-04-23,SEAFOOD,holiday,256.52,0.2,1.0,23,4,5,1,319.486,315.599,297.1858571428571
2016-04-23,HOME APPLIANCES,holiday,7.0,0.0,0.0,23,4,5,1,1.0,2.0,2.4285714285714284
2016-04-23,MAGAZINES,holiday,139.0,0.0,0.0,23,4,5,1,143.0,143.0,78.71428571428571
2016-04-23,BABY CARE,holiday,1.0,0.0,0.0,23,4,5,1,1.0,1.0,3.5714285714285716
2016-04-23,DELI,holiday,3875.061,0.029315960912052116,1.0,23,4,5,1,3298.7400000000002,3662.262,3512.9745714285714
2016-04-23,PET SUPPLIES,holiday,74.0,0.0,0.0,23,4,5,1,87.0,64.0,76.85714285714286
2016-04-23,EGGS,holiday,2051.0,0.014150943396226415,1.0,23,4,5,1,1949.0,2179.0,2359.4285714285716
2016-04-23,PREPARED FOODS,holiday,1127.138,0.0,1.0,23,4,5,1,1217.257,1532.011,1291.2584285714286
2016-04-23,HARDWARE,holiday,17.0,0.0,0.0,23,4,5,1,5.0,14.0,12.857142857142858
2016-04-23,HOME AND KITCHEN I,holiday,322.0,0.008849557522123894,0.0,23,4,5,1,279.0,336.0,372.85714285714283
2016-04-23,BEAUTY,holiday,64.0,0.0,0.0,23,4,5,1,79.0,74.0,65.14285714285714
2016-04-23,"LIQUOR,WINE,BEER",holiday,1872.0,0.0,0.0,23,4,5,1,1223.0,822.0,1005.0
2016-04-23,PRODUCE,holiday,25185.617,0.009510869565217392,1.0,23,4,5,1,24755.441,25745.86,27339.093
2016-04-23,BREAD/BAKERY,holiday,6478.178,0.015193370165745856,1.0,23,4,5,1,6124.701,6561.58,6653.595571428572
2016-04-23,MEATS,holiday,4220.049,0.05757575757575758,1.0,23,4,5,1,3015.866,4320.504,3919.588571428572
2016-04-23,CLEANING,holiday,16008.0,0.021243115656963022,0.0,23,4,5,1,13552.0,14830.0,16826.285714285714
2016-04-23,GROCERY I,holiday,62784.736,0.05826062482409232,0.0,23,4,5,1,49553.857,54533.715,86249.0492857143
2016-04-23,PERSONAL CARE,holiday,5558.0,0.032648125755743655,0.0,23,4,5,1,3771.0,4530.0,6331.142857142857
2016-04-23,HOME AND KITCHEN II,holiday,355.0,0.039603960396039604,0.0,23,4,5,1,353.0,352.0,390.7142857142857
2016-04-23,LADIESWEAR,holiday,167.0,0.0,0.0,23,4,5,1,192.0,199.0,133.42857142857142
2016-04-23,PLAYERS AND ELECTRONICS,holiday,158.0,0.0,0.0,23,4,5,1,113.0,143.0,229.85714285714286
2016-04-23,HOME CARE,holiday,4429.0,0.037096774193548385,0.0,23,4,5,1,3436.0,3981.0,5680.428571428572
2016-04-23,GROCERY II,holiday,209.0,0.0,0.0,23,4,5,1,253.0,263.0,219.57142857142858
2016-04-23,LAWN AND GARDEN,holiday,78.0,0.0,0.0,23,4,5,1,139.0,53.0,63.142857142857146
2016-04-23,SCHOOL AND OFFICE SUPPLIES,holiday,75.0,0.4,0.0,23,4,5,1,89.0,23.0,81.28571428571429
2016-04-24,BABY CARE,holiday,1.0,0.0,0.0,24,4,6,1,3.0,1.0,3.5714285714285716
2016-04-24,LADIESWEAR,holiday,188.0,0.0,0.0,24,4,6,1,229.0,231.0,129.85714285714286
2016-04-24,PET SUPPLIES,holiday,85.0,0.0,0.0,24,4,6,1,110.0,86.0,75.0
2016-04-24,HARDWARE,holiday,28.0,0.0,0.0,24,4,6,1,9.0,11.0,14.571428571428571
2016-04-24,HOME AND KITCHEN II,holiday,297.0,0.02702702702702703,0.0,24,4,6,1,332.0,444.0,391.0
2016-04-24,GROCERY I,holiday,63364.0,0.05341074020319303,0.0,24,4,6,1,90402.699,60662.09,88139.17485714285
2016-04-24,CLEANING,holiday,16129.0,0.026182432432432432,0.0,24,4,6,1,16807.0,14709.0,17177.14285714286
2016-04-24,DAIRY,holiday,12574.0,0.17780840799448655,1.0,24,4,6,1,13693.0,13807.0,10627.857142857143
2016-04-24,MAGAZINES,holiday,113.0,0.0,0.0,24,4,6,1,56.0,56.0,78.14285714285714
2016-04-24,BREAD/BAKERY,holiday,8350.604,0.37037037037037035,1.0,24,4,6,1,7841.345,7142.709,6704.092285714286
2016-04-24,POULTRY,holiday,4723.024,0.011811023622047244,1.0,24,4,6,1,5404.394,5719.058,4700.999285714286
2016-04-24,LAWN AND GARDEN,holiday,40.0,0.0,0.0,24,4,6,1,38.0,43.0,54.42857142857143
2016-04-24,GROCERY II,holiday,266.0,0.2857142857142857,0.0,24,4,6,1,251.0,340.0,213.28571428571428
2016-04-24,PERSONAL CARE,holiday,4975.0,0.03773584905660377,0.0,24,4,6,1,5324.0,4648.0,6586.428571428572
2016-04-24,SCHOOL AND OFFICE SUPPLIES,holiday,134.0,0.38235294117647056,0.0,24,4,6,1,62.0,63.0,79.28571428571429
2016-04-24,BEAUTY,holiday,89.0,0.0,0.0,24,4,6,1,117.0,87.0,63.0
2016-04-24,PLAYERS AND ELECTRONICS,holiday,177.0,0.0,0.0,24,4,6,1,394.0,140.0,236.28571428571428
2016-04-24,HOME CARE,holiday,4682.0,0.048701298701298704,0.0,24,4,6,1,4831.0,4249.0,5822.285714285715
2016-04-24,MEATS,holiday,4444.741,0.04285714285714286,1.0,24,4,6,1,3503.687,4922.245,4091.6147142857144
2016-04-24,DELI,holiday,3523.975,0.012773722627737226,1.0,24,4,6,1,4296.789,4029.655,3595.3061428571427
2016-04-24,AUTOMOTIVE,holiday,103.0,0.0,0.0,24,4,6,1,114.0,106.0,75.28571428571429
2016-04-24,LINGERIE,holiday,53.0,0.0,0.0,24,4,6,1,52.0,81.0,60.42857142857143
2016-04-24,PRODUCE,holiday,27804.4,0.004132231404958678,1.0,24,4,6,1,32597.826,28410.585,27400.546714285712
2016-04-24,BEVERAGES,holiday,52209.0,0.0763819095477387,0.0,24,4,6,1,64648.0,45087.0,54138.142857142855
2016-04-24,SEAFOOD,holiday,251.761,0.0,1.0,24,4,6,1,255.151,256.44,288.1907142857143
2016-04-24,CELEBRATION,holiday,139.0,0.0,0.0,24,4,6,1,95.0,143.0,158.71428571428572
2016-04-24,EGGS,holiday,2363.0,0.014150943396226415,1.0,24,4,6,1,2864.0,2787.0,2374.0
2016-04-24,HOME AND KITCHEN I,holiday,334.0,0.01694915254237288,0.0,24,4,6,1,257.0,282.0,379.0
2016-04-24,HOME APPLIANCES,holiday,1.0,0.0,0.0,24,4,6,1,2.0,1.0,3.2857142857142856
2016-04-24,FROZEN FOODS,holiday,1615.134,0.04424778761061947,0.0,24,4,6,1,1900.88,1756.248,1537.3132857142857
2016-04-24,PREPARED FOODS,holiday,1281.535,0.009523809523809525,1.0,24,4,6,1,1201.704,1293.323,1278.3842857142859
2016-04-25,PLAYERS AND ELECTRONICS,holiday,93.0,0.0,0.0,25,4,0,0,237.0,119.0,205.28571428571428
2016-04-25,BEAUTY,holiday,49.0,0.0,0.0,25,4,0,0,39.0,38.0,59.0
2016-04-25,HOME CARE,holiday,2868.0,0.04293381037567084,0.0,25,4,0,0,7550.0,2766.0,5801.0
2016-04-25,SCHOOL AND OFFICE SUPPLIES,holiday,33.0,0.4,0.0,25,4,0,0,72.0,28.0,89.57142857142857
2016-04-25,"LIQUOR,WINE,BEER",holiday,804.0,0.006896551724137931,0.0,25,4,0,0,1797.0,1620.0,1097.7142857142858
2016-04-25,PET SUPPLIES,holiday,64.0,0.0,0.0,25,4,0,0,70.0,50.0,71.42857142857143
2016-04-25,EGGS,holiday,1839.0,0.38461538461538464,1.0,25,4,0,0,3383.0,2042.0,2302.4285714285716
2016-04-25,HOME AND KITCHEN II,holiday,248.0,0.03529411764705882,0.0,25,4,0,0,442.0,152.0,386.0
2016-04-25,DAIRY,holiday,7894.0,0.15053763440860216,1.0,25,4,0,0,9576.0,8503.0,10468.0
2016-04-25,DELI,holiday,2545.453,0.017045454545454544,1.0,25,4,0,0,3482.86,2626.682,3484.904142857143
2016-04-25,SEAFOOD,holiday,177.784,0.0,1.0,25,4,0,0,299.485,205.435,287.7064285714286
2016-04-25,BREAD/BAKERY,holiday,4568.243,0.01948051948051948,1.0,25,4,0,0,6152.253,5201.588,6776.8435714285715
2016-04-25,CLEANING,holiday,11336.0,0.023148148148148147,0.0,25,4,0,0,19020.0,10348.0,17080.285714285714
2016-04-25,HARDWARE,holiday,12.0,0.0,0.0,25,4,0,0,17.0,13.0,17.285714285714285
2016-04-25,BEVERAGES,holiday,30699.0,0.07900280898876405,0.0,25,4,0,0,59267.0,30071.0,52361.142857142855
2016-04-25,HOME AND KITCHEN I,holiday,190.0,0.0,0.0,25,4,0,0,372.0,520.0,390.0
2016-04-25,PRODUCE,holiday,20721.584,0.0021629416005767843,1.0,25,4,0,0,23474.756,19726.001,26715.771571428573
2016-04-25,CELEBRATION,holiday,94.0,0.0,0.0,25,4,0,0,69.0,115.0,165.0
2016-04-25,MEATS,holiday,3031.448,0.050156739811912224,1.0,25,4,0,0,3444.756,2934.694,4226.051
2016-04-25,POULTRY,holiday,3147.941,0.013157894736842105,1.0,25,4,0,0,4093.408,3168.359,4603.660714285715
2016-04-25,HOME APPLIANCES,holiday,4.0,0.0,0.0,25,4,0,0,1.0,5.0,3.142857142857143
2016-04-25,LAWN AND GARDEN,holiday,50.0,0.0,0.0,25,4,0,0,14.0,15.0,54.714285714285715
2016-04-25,MAGAZINES,holiday,93.0,0.0,0.0,25,4,0,0,62.0,53.0,86.28571428571429
2016-04-25,LINGERIE,holiday,52.0,0.0,0.0,25,4,0,0,51.0,44.0,60.57142857142857
2016-04-25,GROCERY I,holiday,41404.752,0.05990427667129844,0.0,25,4,0,0,112257.15,39372.368,84276.50357142856
2016-04-25,LADIESWEAR,holiday,51.0,0.0,0.0,25,4,0,0,110.0,74.0,124.0
2016-04-25,FROZEN FOODS,holiday,987.0409999999999,0.050505050505050504,0.0,25,4,0,0,1159.793,820.426,1496.4924285714285
2016-04-25,BABY CARE,holiday,4.0,0.0,0.0,25,4,0,0,2.0,2.0,3.2857142857142856
2016-04-25,AUTOMOTIVE,holiday,63.0,0.0,0.0,25,4,0,0,43.0,53.0,73.71428571428571
2016-04-25,PREPARED FOODS,holiday,886.391,0.018691588785046728,1.0,25,4,0,0,1532.861,872.448,1289.7887142857144
2016-04-25,PERSONAL CARE,holiday,2867.0,0.04457652303120357,0.0,25,4,0,0,6746.0,2863.0,6536.571428571428
2016-04-25,GROCERY II,holiday,237.0,0.0,0.0,25,4,0,0,129.0,256.0,215.42857142857142
2016-04-26,DAIRY,holiday,7216.0,0.17886792452830189,1.0,26,4,1,0,7900.0,7820.0,10227.714285714286
2016-04-26,MEATS,holiday,3501.633,0.034055727554179564,1.0,26,4,1,0,3516.314,3588.587,4167.007
2016-04-26,GROCERY II,holiday,150.0,0.0,0.0,26,4,1,0,263.0,163.0,230.85714285714286
2016-04-26,EGGS,holiday,1375.0,0.005208333333333333,1.0,26,4,1,0,1892.0,1626.0,2081.8571428571427
2016-04-26,HOME APPLIANCES,holiday,8.0,0.0,0.0,26,4,1,0,3.0,1.0,3.5714285714285716
2016-04-26,BEVERAGES,holiday,28064.0,0.0739514348785872,0.0,26,4,1,0,53815.0,24460.0,48280.0
2016-04-26,PLAYERS AND ELECTRONICS,holiday,94.0,0.0,0.0,26,4,1,0,184.0,64.0,184.71428571428572
2016-04-26,SEAFOOD,holiday,193.106,0.0,1.0,26,4,1,0,167.90200000000002,209.049,270.32057142857144
2016-04-26,HOME CARE,holiday,2622.0,0.05328596802841918,0.0,26,4,1,0,7005.0,2087.0,5132.142857142857
2016-04-26,BEAUTY,holiday,46.0,0.0,0.0,26,4,1,0,72.0,49.0,60.42857142857143
2016-04-26,PRODUCE,holiday,21697.023,0.33147632311977715,1.0,26,4,1,0,20972.767,21264.72,26322.46128571429
2016-04-26,CELEBRATION,holiday,73.0,0.0,0.0,26,4,1,0,129.0,90.0,168.57142857142858
2016-04-26,BREAD/BAKERY,holiday,4834.401,0.015558698727015558,1.0,26,4,1,0,6010.275,4566.946,6550.556428571428
2016-04-26,PERSONAL CARE,holiday,2728.0,0.03869969040247678,0.0,26,4,1,0,6946.0,2316.0,5982.428571428572
2016-04-26,MAGAZINES,holiday,153.0,0.0,0.0,26,4,1,0,53.0,49.0,90.71428571428571
2016-04-26,GROCERY I,holiday,36962.955,0.05370722433460076,0.0,26,4,1,0,90274.436,38123.617,74154.73242857143
2016-04-26,DELI,holiday,2564.684,0.017985611510791366,1.0,26,4,1,0,2808.264,2679.997,3350.988857142857
2016-04-26,PREPARED FOODS,holiday,883.47,0.019801980198019802,1.0,26,4,1,0,962.446,899.289,1197.435857142857
2016-04-26,AUTOMOTIVE,holiday,45.0,0.0,0.0,26,4,1,0,44.0,87.0,76.57142857142857
2016-04-26,PET SUPPLIES,holiday,40.0,0.0,0.0,26,4,1,0,59.0,56.0,70.57142857142857
2016-04-26,CLEANING,holiday,9987.0,0.029892573563755253,0.0,26,4,1,0,16100.0,9894.0,15982.57142857143
2016-04-26,POULTRY,holiday,2721.068,0.02145922746781116,1.0,26,4,1,0,3422.039,3467.219,4468.594
2016-04-26,LAWN AND GARDEN,holiday,33.0,0.0,0.0,26,4,1,0,47.0,16.0,59.857142857142854
2016-04-26,LADIESWEAR,holiday,72.0,0.0,0.0,26,4,1,0,99.0,89.0,115.57142857142857
2016-04-26,HARDWARE,holiday,16.0,0.0,0.0,26,4,1,0,14.0,14.0,16.571428571428573
2016-04-26,HOME AND KITCHEN I,holiday,161.0,0.011627906976744186,0.0,26,4,1,0,318.0,187.0,364.0
2016-04-26,SCHOOL AND OFFICE SUPPLIES,holiday,60.0,0.4074074074074074,0.0,26,4,1,0,48.0,23.0,84.0
2016-04-26,FROZEN FOODS,holiday,815.495,0.05181347150259067,0.0,26,4,1,0,1270.231,1115.197,1471.8135714285713
2016-04-26,LINGERIE,holiday,57.0,0.0,0.0,26,4,1,0,67.0,46.0,60.714285714285715
2016-04-26,"LIQUOR,WINE,BEER",holiday,550.0,0.008695652173913044,0.0,26,4,1,0,337.0,2156.0,955.8571428571429
2016-04-26,HOME AND KITCHEN II,holiday,259.0,0.0875,0.0,26,4,1,0,310.0,255.0,358.2857142857143
2016-04-27,GROCERY I,holiday,37017.917,0.08287292817679558,0.0,27,4,2,0,71681.0,37686.925,66538.80657142858
2016-04-27,PLAYERS AND ELECTRONICS,holiday,81.0,0.0,0.0,27,4,2,0,173.0,61.0,171.85714285714286
2016-04-27,SEAFOOD,holiday,241.566,0.0,1.0,27,4,2,0,278.997,220.52,273.92114285714285
2016-04-27,"LIQUOR,WINE,BEER",holiday,557.0,0.026143790849673203,0.0,27,4,2,0,546.0,412.0,986.2857142857143
2016-04-27,HOME AND KITCHEN II,holiday,243.0,0.08139534883720931,0.0,27,4,2,0,213.0,145.0,351.0
2016-04-27,AUTOMOTIVE,holiday,50.0,0.0,0.0,27,4,2,0,51.0,51.0,76.71428571428571
2016-04-27,PRODUCE,holiday,29725.206,0.681881051175657,1.0,27,4,2,0,31882.035,28886.096,26425.926428571427
2016-04-27,MAGAZINES,holiday,86.0,0.0,0.0,27,4,2,0,61.0,36.0,105.0
2016-04-27,SCHOOL AND OFFICE SUPPLIES,holiday,69.0,0.38095238095238093,0.0,27,4,2,0,81.0,14.0,85.71428571428571
2016-04-27,CELEBRATION,holiday,134.0,0.0,0.0,27,4,2,0,143.0,110.0,160.57142857142858
2016-04-27,POULTRY,holiday,3133.236,0.02127659574468085,1.0,27,4,2,0,3938.551,3156.984,4368.455285714286
2016-04-27,LAWN AND GARDEN,holiday,68.0,0.35294117647058826,0.0,27,4,2,0,41.0,42.0,57.857142857142854
2016-04-27,BREAD/BAKERY,holiday,4572.836,0.0239880059970015,1.0,27,4,2,0,6205.892,4830.872,6382.574428571427
2016-04-27,BEAUTY,holiday,31.0,0.0,0.0,27,4,2,0,41.0,28.0,56.714285714285715
2016-04-27,HOME AND KITCHEN I,holiday,223.0,0.0,0.0,27,4,2,0,265.0,210.0,341.57142857142856
2016-04-27,PERSONAL CARE,holiday,1323.0,0.04516129032258064,0.0,27,4,2,0,5431.0,2193.0,5379.857142857143
2016-04-27,DELI,holiday,2169.747,0.015355086372360844,1.0,27,4,2,0,2711.103,2544.924,3316.191714285714
2016-04-27,HOME APPLIANCES,holiday,9.0,0.0,0.0,27,4,2,0,1.0,15.0,4.285714285714286
2016-04-27,LINGERIE,holiday,48.0,0.0,0.0,27,4,2,0,53.0,35.0,59.285714285714285
2016-04-27,PREPARED FOODS,holiday,1125.92,0.46564885496183206,1.0,27,4,2,0,1155.3609999999999,1057.355,1186.1535714285715
2016-04-27,MEATS,holiday,2845.817,0.03374233128834356,1.0,27,4,2,0,2880.42,2630.744,4164.9097142857145
2016-04-27,GROCERY II,holiday,147.0,0.0,0.0,27,4,2,0,144.0,233.0,214.71428571428572
2016-04-27,LADIESWEAR,holiday,92.0,0.0,0.0,27,4,2,0,110.0,60.0,111.71428571428571
2016-04-27,HOME CARE,holiday,2031.0,0.05476673427991886,0.0,27,4,2,0,5563.0,2242.0,4506.0
2016-04-27,PET SUPPLIES,holiday,50.0,0.0,0.0,27,4,2,0,47.0,74.0,67.85714285714286
2016-04-27,EGGS,holiday,1643.0,0.00980392156862745,1.0,27,4,2,0,1674.0,1324.0,2008.0
2016-04-27,CLEANING,holiday,9688.0,0.028767123287671233,0.0,27,4,2,0,15293.0,9690.0,15109.285714285714
2016-04-27,BEVERAGES,holiday,26108.0,0.09785025945144551,0.0,27,4,2,0,49659.0,27979.0,44601.28571428572
2016-04-27,HARDWARE,holiday,15.0,0.0,0.0,27,4,2,0,14.0,14.0,16.857142857142858
2016-04-27,DAIRY,holiday,8147.0,0.5156482861400894,1.0,27,4,2,0,8947.0,8185.0,10130.0
2016-04-27,FROZEN FOODS,holiday,1096.332,0.08108108108108109,0.0,27,4,2,0,1308.086,1140.523,1406.8512857142857
2016-04-28,BABY CARE,holiday,1.0,0.0,0.0,28,4,3,0,2.0,1.0,3.5714285714285716
2016-04-28,LAWN AND GARDEN,holiday,55.0,0.0,0.0,28,4,3,0,70.0,37.0,61.714285714285715
2016-04-28,EGGS,holiday,1289.0,0.021164021164021163,1.0,28,4,3,0,2988.0,1250.0,2003.5714285714287
2016-04-28,BEVERAGES,holiday,20381.0,0.10034338038916445,0.0,28,4,3,0,68594.0,22569.0,41236.857142857145
2016-04-28,DELI,holiday,2057.336,0.02729044834307992,1.0,28,4,3,0,4998.838,2282.244,3238.855142857143
2016-04-28,MAGAZINES,holiday,46.0,0.0,0.0,28,4,3,0,118.0,35.0,108.57142857142857
2016-04-28,LADIESWEAR,holiday,47.0,0.0,0.0,28,4,3,0,132.0,76.0,109.14285714285714
2016-04-28,PREPARED FOODS,holiday,875.208,0.0,1.0,28,4,3,0,1810.026,898.394,1181.9477142857143
2016-04-28,HOME AND KITCHEN II,holiday,247.0,0.06578947368421052,0.0,28,4,3,0,822.0,405.0,355.2857142857143
2016-04-28,SCHOOL AND OFFICE SUPPLIES,holiday,48.0,0.3,0.0,28,4,3,0,192.0,34.0,84.0
2016-04-28,GROCERY I,holiday,36072.414,0.08280456852791879,0.0,28,4,3,0,129110.0,32472.0,61586.93757142856
2016-04-28,HOME AND KITCHEN I,holiday,167.0,0.017241379310344827,0.0,28,4,3,0,894.0,180.0,335.57142857142856
2016-04-28,BREAD/BAKERY,holiday,4826.459,0.02177068214804064,1.0,28,4,3,0,9086.762,4111.626,6149.280714285714
2016-04-28,HOME CARE,holiday,2136.0,0.06517690875232775,0.0,28,4,3,0,8056.0,2006.0,4001.4285714285716
2016-04-28,PET SUPPLIES,holiday,55.0,0.0,0.0,28,4,3,0,120.0,76.0,68.28571428571429
2016-04-28,FROZEN FOODS,holiday,890.671,0.08205128205128205,0.0,28,4,3,0,1880.4,1078.209,1376.6007142857143
2016-04-28,HOME APPLIANCES,holiday,4.0,0.0,0.0,28,4,3,0,6.0,3.0,5.428571428571429
2016-04-28,LINGERIE,holiday,62.0,0.0,0.0,28,4,3,0,70.0,71.0,58.57142857142857
2016-04-28,CLEANING,holiday,7966.0,0.025815879201169022,0.0,28,4,3,0,24926.0,8525.0,14308.57142857143
2016-04-28,MEATS,holiday,2394.118,0.26666666666666666,1.0,28,4,3,0,6160.73,3003.652,4159.966428571429
2016-04-28,DAIRY,holiday,6395.0,0.16497263487099295,1.0,28,4,3,0,14908.0,6803.0,10015.714285714286
2016-04-28,PERSONAL CARE,holiday,2202.0,0.0636215334420881,0.0,28,4,3,0,12042.0,2133.0,4793.0
2016-04-28,GROCERY II,holiday,212.0,0.0,0.0,28,4,3,0,274.0,145.0,215.14285714285714
2016-04-28,HARDWARE,holiday,11.0,0.0,0.0,28,4,3,0,24.0,11.0,17.0
2016-04-28,"LIQUOR,WINE,BEER",holiday,523.0,0.028368794326241134,0.0,28,4,3,0,613.0,541.0,987.8571428571429
2016-04-28,SEAFOOD,holiday,187.605,0.0,1.0,28,4,3,0,387.92199999999997,175.517,268.57385714285715
2016-04-28,AUTOMOTIVE,holiday,69.0,0.0,0.0,28,4,3,0,136.0,50.0,76.57142857142857
2016-04-28,PLAYERS AND ELECTRONICS,holiday,50.0,0.0,0.0,28,4,3,0,400.0,64.0,158.71428571428572
2016-04-28,CELEBRATION,holiday,125.0,0.0,0.0,28,4,3,0,202.0,124.0,159.28571428571428
2016-04-28,POULTRY,holiday,2672.498,0.025,1.0,28,4,3,0,6440.46,2383.595,4253.410285714286
2016-04-28,PRODUCE,holiday,16070.487,0.0041293874741913286,1.0,28,4,3,0,35973.902,16826.026,26117.808
2016-04-28,BEAUTY,holiday,37.0,0.0,0.0,28,4,3,0,58.0,29.0,55.285714285714285
2016-04-29,PREPARED FOODS,holiday,1011.48,0.07339449541284404,1.0,29,4,4,0,1159.154,1129.893,1048.4022857142857
2016-04-29,AUTOMOTIVE,holiday,66.0,0.0,0.0,29,4,4,0,43.0,74.0,67.0
